event_id,origin_id,stage,parent_origin_id,time,lat,lon,depth,mag,magnitude_type,rms,gap,n_picks,erh,erz,method
eslv2026oroeandy,ohdd2026hdp2ts7i,hypodd,ohyp2026f72ovgah,2024-08-26T10:52:54.250000Z,13.831777,-89.771257,6.169,1.8029,MLc,0.24,196,17,0.0163,0.0249,
eslv2026biq4qtph,ohdd2026rrwbwwdv,hypodd,ohyp2026rxp2ygja,2024-08-27T20:47:57.240000Z,13.832464,-89.769678,5.503,2.6454,MLc,0.254,200,19,0.0215,0.0314,
eslv2026tyw4kdbr,ohdd2026a556nowm,hypodd,ohyp20262c3ljgv7,2024-08-27T21:26:51.679999Z,14.087009,-89.735734,9.289,1.587,MLc,0.153,281,8,0.2782,0.3216,
eslv2026fkzdswr5,ohdd2026pg7pas3q,hypodd,ohyp2026lm55ylis,2024-08-28T21:56:23.000000Z,13.873108,-89.79703,4.737,1.7183,MLc,0.227,208,13,0.0338,0.0222,
eslv2026tknm5xac,ohdd2026a722f4v7,hypodd,ohyp2026i3fqsnll,2024-08-28T22:38:31.000000Z,13.836519,-89.696794,7.022,1.1585,MLc,0.127,186,7,0.0492,0.0528,
eslv2026bbu5lg72,ohdd20262hnfsl3q,hypodd,ohyp2026azyykefu,2024-08-28T22:45:27.399999Z,13.862488,-89.738184,3.943,1.6179,MLc,0.175,140,8,0.032,0.0277,
eslv20265vm55q45,ohdd2026hwvqdgah,hypodd,ohyp2026kt6ocmie,2024-08-28T23:54:38.679999Z,13.901395,-89.665552,2.26,0.854,MLc,0.002,136,9,0.0509,0.0657,
eslv2026wmlhdixd,ohdd2026pifg5bdi,hypodd,ohyp20264zwevgn7,2024-08-29T02:17:48.390000Z,13.874308,-89.762557,0.128,0.1553,MLc,0.186,221,9,0.0185,0.0212,
eslv2026zb7txvdr,ohdd2026h5f4axc5,hypodd,ohyp2026gnzbw6qa,2024-08-29T15:22:51.609999Z,13.932384,-89.839958,5.142,1.4177,MLc,0.014,259,8,0.0325,0.0431,
eslv2026zya74n6d,ohdd2026kqdjnz4h,hypodd,ohyp2026gr4wzgxv,2024-08-31T00:22:02.319999Z,13.862148,-89.696248,5.444,0.3807,MLc,0.167,227,6,0.036,0.0275,
eslv2026gau7qicc,ohdd2026upn3snn6,hypodd,ohyp2026qq2mmzfj,2024-08-31T11:37:42.140000Z,13.892033,-89.737939,6.531,,,0.152,139,10,0.0238,0.0207,
eslv2026yvoxyzqu,ohdd2026c6vnit6y,hypodd,ohyp2026ulvrmd3c,2024-08-31T21:08:57.420000Z,14.062436,-89.794596,19.037,0.841,MLc,0.417,246,6,0.0159,0.0098,
eslv2026zvvimluq,ohdd2026k3w6uw3h,hypodd,ohyp20262a56pqiy,2024-09-01T09:42:29.260000Z,14.112887,-89.723551,13.584,1.6214,MLc,0.214,236,19,0.3469,0.3547,
eslv20264xu4luhh,ohdd20266ljcvup5,hypodd,ohyp2026hqvugdun,2024-09-01T09:49:16.519999Z,14.085064,-89.74174,12.219,0.6416,MLc,0.125,244,6,0.1907,0.2217,
eslv2026e5u5neqi,ohdd2026e4kvphqe,hypodd,ohyp2026b2w2hwt3,2024-09-01T11:17:21.719999Z,13.825931,-89.776758,4.486,1.0894,MLc,0.197,216,9,0.0197,0.021,
eslv2026gbeb7aqg,ohdd2026hxlidfsb,hypodd,ohyp2026khqfdkr5,2024-09-02T22:45:16.440000Z,13.826633,-89.760319,11.747,0.9453,MLc,0.371,185,9,0.0425,0.0372,
eslv20264bgxa6l5,ohdd202627pciz2z,hypodd,ohyp2026jvwf3qiv,2024-09-03T01:22:20.789999Z,13.876588,-89.806649,4.19,2.3067,MLc,0.265,149,19,0.0264,0.021,
eslv2026okbjylnp,ohdd2026w2pzc6ik,hypodd,ohyp2026pecbd6bg,2024-09-06T00:24:12.539999Z,13.794161,-89.708675,4.942,0.7174,MLc,0.197,198,6,0.0666,0.0585,
eslv2026hj4xxn4x,ohdd2026g3bq6oxo,hypodd,ohyp2026rk2plllz,2024-09-06T23:37:17.699999Z,13.98172,-89.753044,6.208,1.896,MLc,0.211,130,17,0.0177,0.0213,
eslv2026qljln7gz,ohdd2026glf6au4w,hypodd,ohyp2026fr7fqg6z,2024-09-07T01:34:22.879999Z,13.851051,-89.734937,6.089,1.0246,MLc,0.008,237,9,0.0404,0.0521,
eslv2026hfqbnx3g,ohdd2026pf3hb3rq,hypodd,ohyp20265xuw2s32,2024-09-07T01:51:12.869999Z,13.899555,-89.744458,5.015,1.0977,MLc,0.165,189,9,0.0318,0.0371,
eslv20264jxafk6n,ohdd20267hyvfx43,hypodd,ohyp2026cjhhjamu,2024-09-07T02:06:40.850000Z,13.832898,-89.762492,2.262,1.0711,MLc,0.215,197,8,0.0139,0.0208,
eslv2026qzk3xymn,ohdd2026ah7hf336,hypodd,ohyp2026kauig35s,2024-09-07T04:45:56.780000Z,13.978583,-89.755892,6.976,0.9215,MLc,0.279,131,13,0.0186,0.0292,
eslv20263wz6uwqq,ohdd2026f7hzovnp,hypodd,ohyp2026ayv44jnt,2024-09-08T02:59:43.920000Z,13.829811,-89.774642,5.043,2.0169,MLc,0.211,171,21,0.0227,0.0301,
eslv2026bgfbbkq5,ohdd2026arfdvtb4,hypodd,ohyp2026mamr2bqq,2024-09-08T07:16:08.339999Z,13.877236,-89.807186,4.115,1.5126,MLc,0.277,123,19,0.0193,0.0194,
eslv2026e74b4gme,ohdd2026veya7csp,hypodd,ohyp2026dwznz4d2,2024-09-08T07:22:40.280000Z,13.877437,-89.806453,4.139,2.7088,MLc,0.224,125,21,0.022,0.0196,
eslv2026woqe52bb,ohdd2026pyjmkeca,hypodd,ohyp2026qfvsx7l4,2024-09-09T13:19:52.049999Z,13.997571,-89.682739,0.485,0.5609,MLc,0.29,299,6,0.0774,0.1836,
eslv2026i7g3zfg4,ohdd2026yht7dapr,hypodd,ohyp2026qczqj77r,2024-09-10T02:28:23.010000Z,13.963135,-89.785034,7.034,1.1572,MLc,0.028,165,9,0.2373,0.2352,
eslv20264gwnnux5,ohdd2026vy2mrrfw,hypodd,ohyp2026q45s6w2g,2024-09-10T13:32:37.500000Z,13.939616,-89.981925,15.119,1.6822,MLc,0.383,287,8,0.0273,0.0297,
eslv20265dyw2zwt,ohdd2026fvaqpnp2,hypodd,ohyp2026crb5lik7,2024-09-12T18:37:06.799999Z,14.083235,-89.72937,7.284,2.4595,MLc,0.14,215,19,0.2377,0.3108,
eslv2026hiifso6y,ohdd2026idkzwsqg,hypodd,ohyp20263ifqk5az,2024-09-12T19:45:28.780000Z,14.079553,-89.732113,7.363,1.5095,MLc,0.11,236,10,0.189,0.3709,
eslv2026hytuv4tm,ohdd2026vhyijw77,hypodd,ohyp2026aja5uqqr,2024-09-12T23:24:35.280000Z,14.049226,-89.825098,8.272,1.9865,MLc,0.113,164,16,0.0278,0.0253,
eslv2026ng2cr4ny,ohdd2026vj7xou4m,hypodd,ohyp2026dgo63unb,2024-09-13T06:19:41.439999Z,14.064445,-89.724992,10.617,2.1657,MLc,0.197,270,19,0.3382,0.2333,
eslv2026efkoflgh,ohdd20265pik4l4i,hypodd,ohyp2026wvnlglx7,2024-09-13T07:03:02.180000Z,14.079192,-89.732511,7.365,1.0808,MLc,0.103,235,8,0.1467,0.3282,
eslv2026ub5l2v3n,ohdd2026hgdqp55f,hypodd,ohyp2026ga5g4xgg,2024-09-13T18:14:06.139999Z,13.802119,-89.654272,6.878,1.8471,MLc,0.159,216,6,0.7214,0.4505,
eslv2026v6aqiqcn,ohdd2026nxwiw4av,hypodd,ohyp2026lk3pm5pn,2024-09-13T22:15:01.879999Z,13.910971,-89.728654,6.537,0.6177,MLc,0.283,132,6,0.0315,0.0234,
eslv2026x5p5ekw2,ohdd2026zy27kxtg,hypodd,ohyp2026biltsiaj,2024-09-14T05:02:51.100000Z,13.886756,-89.751082,6.537,1.3926,MLc,0.167,158,10,0.0273,0.0286,
eslv2026xdvtibdb,ohdd2026qxxjjwqq,hypodd,ohyp2026qm44mn25,2024-09-15T08:09:24.219999Z,13.881046,-89.680981,5.565,0.2943,MLc,0.181,227,6,0.0277,0.0373,
eslv20267jqtmoig,ohdd2026piayojwa,hypodd,ohyp20262g3pqbyw,2024-09-16T01:36:23.350000Z,13.829578,-89.810791,0.496,0.9807,MLc,0.246,259,7,0.5647,0.7787,
eslv2026azuxwsmb,ohdd2026ekhbzyqs,hypodd,ohyp2026ezrcwv4d,2024-09-17T11:57:33.159999Z,13.810771,-89.681991,8.737,1.0287,MLc,0.101,137,7,0.2079,0.3099,
eslv2026hg2c43sl,ohdd2026ixzktgdf,hypodd,ohyp2026q7xjdkir,2024-09-17T13:26:18.460000Z,13.808219,-89.688403,7.816,1.195,MLc,0.089,147,8,0.3056,0.3044,
eslv20265pvq5x66,ohdd2026mk5tywou,hypodd,ohyp2026qocc4pwh,2024-09-17T14:05:45.039999Z,13.809156,-89.687085,8.122,1.4825,MLc,0.098,145,10,0.4093,0.1918,
eslv2026y5hppt3h,ohdd2026bkag442z,hypodd,ohyp2026dvjluwft,2024-09-17T14:35:09.140000Z,13.878818,-89.772526,5.191,1.8918,MLc,0.199,205,12,0.0377,0.0342,
eslv2026nurc4rl6,ohdd2026egz7krm7,hypodd,ohyp2026lraigfys,2024-09-17T20:08:39.320000Z,13.928072,-89.675911,4.829,0.3501,MLc,0.036,125,6,0.0317,0.0322,
eslv2026nl5szdir,ohdd2026xywguwcz,hypodd,ohyp2026xaorgjqo,2024-09-18T18:22:00.980000Z,13.939801,-89.667513,0.747,0.4617,MLc,0.257,180,6,1.032,1.6054,
eslv2026p76y5a2l,ohdd2026a3yny7up,hypodd,ohyp2026joogm7wy,2024-09-19T07:02:48.130000Z,13.863716,-89.814502,4.265,1.1973,MLc,0.311,210,11,0.0507,0.0357,
eslv2026qy5fclet,ohdd2026gfx2ont7,hypodd,ohyp2026jtxpk3ve,2024-09-19T07:49:28.820000Z,14.021092,-89.849992,7.246,2.171,MLc,0.206,188,15,0.0225,0.0286,
eslv2026l2rvy3xt,ohdd20267lj42ouk,hypodd,ohyp2026pyuvpvtl,2024-09-19T07:49:57.880000Z,14.037745,-89.826595,6.643,2.1589,MLc,0.197,187,9,0.0367,0.0424,
eslv2026zwelm2bq,ohdd2026pvcyksjc,hypodd,ohyp20264h667leg,2024-09-19T07:50:03.629999Z,14.021804,-89.849007,7.223,2.4011,MLc,0.268,186,17,0.032,0.0392,
eslv2026onoum3cw,ohdd2026prxrtggf,hypodd,ohyp2026xqf7thmx,2024-09-19T07:50:58.539999Z,14.021499,-89.852132,7.605,1.4825,MLc,0.196,202,9,0.0313,0.0341,
eslv20264dbgnv3q,ohdd20263ift3qha,hypodd,ohyp2026ltuxitro,2024-09-20T00:40:13.980000Z,13.832371,-89.770931,6.004,1.5656,MLc,0.224,197,14,0.0182,0.0274,
eslv2026s2nfn734,ohdd2026v7nfzdyl,hypodd,ohyp2026z2etatfj,2024-09-20T00:41:06.440000Z,13.831975,-89.770736,5.707,1.2373,MLc,0.217,200,14,0.0179,0.0267,
eslv2026cpbhn743,ohdd2026muj2phs4,hypodd,ohyp2026owfog4zz,2024-09-20T08:50:30.690000Z,14.050307,-89.827572,9.092,1.3809,MLc,0.146,166,14,0.0341,0.0264,
eslv2026uzkluuwe,ohdd2026xypxkblw,hypodd,ohyp20264t2kzeih,2024-09-20T11:34:59.640000Z,14.047624,-89.831014,8.832,1.5259,MLc,0.164,175,10,0.0399,0.0275,
eslv2026ydbvzvao,ohdd2026nsx47muq,hypodd,ohyp2026dobr5lxw,2024-09-20T13:09:23.519999Z,13.861349,-89.781836,4.415,1.574,MLc,0.263,233,11,0.0405,0.0399,
eslv2026sbyuyo2d,ohdd20265xkiryi4,hypodd,ohyp2026x7x3zips,2024-09-20T13:31:06.240000Z,13.876263,-89.799528,4.22,2.2938,MLc,0.244,210,16,0.0309,0.0302,
eslv2026fzdx4qiy,ohdd20265utfuhjv,hypodd,ohyp2026eyyybgqw,2024-09-21T06:14:33.170000Z,13.863686,-89.735767,7.768,0.5196,MLc,0.176,226,7,0.0257,0.023,
eslv2026srznfxre,ohdd20267vmvc342,hypodd,ohyp2026vmarhdf4,2024-09-21T06:16:53.929999Z,13.907778,-89.729801,7.141,0.5111,MLc,0.222,191,6,0.0479,0.0538,
eslv2026yky3bzgi,ohdd2026637hpic7,hypodd,ohyp2026wjglljb6,2024-09-21T08:32:49.840000Z,13.853734,-89.741032,6.68,1.2479,MLc,0.164,180,8,0.0237,0.0234,
eslv20263m4ye7ut,ohdd2026wv4hkoya,hypodd,ohyp2026ucjosrxa,2024-09-21T08:33:38.490000Z,13.85513,-89.73986,6.836,0.9692,MLc,0.192,169,10,0.0259,0.0326,
eslv20263kyvixca,ohdd2026ww4o57no,hypodd,ohyp2026wsaj4mi3,2024-09-22T10:32:07.769999Z,13.945747,-89.974162,16.141,2.6044,MLc,0.497,271,14,0.0209,0.0257,
eslv20262drloiio,ohdd2026sstm2qyy,hypodd,ohyp2026vbxtxxfy,2024-09-22T12:10:49.409999Z,13.884468,-89.735514,6.844,1.4134,MLc,0.163,156,10,0.0221,0.0254,
eslv20266uy5g45j,ohdd2026rgpqppzy,hypodd,ohyp2026svqzbfrq,2024-09-23T02:39:19.469999Z,13.829205,-89.727824,16.1,0.5218,MLc,0.126,124,8,0.0047,0.0052,
eslv2026jilmksrw,ohdd2026re3ktg2l,hypodd,ohyp20262qvkavzj,2024-09-23T07:53:28.820000Z,13.838524,-89.818107,0.484,0.4645,MLc,0.246,274,6,0.5341,0.774,
eslv20265wx7dlf5,ohdd2026koblr26u,hypodd,ohyp2026hnrl2scs,2024-09-23T14:18:15.369999Z,13.869325,-89.758244,4.154,0.7232,MLc,0.201,178,7,0.0256,0.0333,
eslv2026klumbxyu,ohdd2026vgn6uthb,hypodd,ohyp2026gkewbtxc,2024-09-24T04:28:39.750000Z,14.060684,-89.758374,8.681,0.6697,MLc,0.099,226,7,0.3681,0.4364,
eslv2026dlyxnfr7,ohdd2026p2zgvfy6,hypodd,ohyp2026bvlnzva5,2024-09-25T08:01:41.530000Z,13.877576,-89.76818,5.817,0.3985,MLc,0.147,168,7,0.0276,0.0301,
eslv2026lpwbxvd2,ohdd20262yjtlot5,hypodd,ohyp2026iphkceki,2024-09-28T14:30:58.840000Z,13.909849,-89.642188,1.17,1.6551,MLc,0.161,150,6,1.6648,2.3308,
eslv2026b7pysw4y,ohdd2026xzwiqhl3,hypodd,ohyp2026a7woft4y,2024-09-29T09:09:04.799999Z,13.933637,-89.746875,7.858,0.3349,MLc,0.325,193,6,0.0336,0.0385,
eslv2026frsoamk2,ohdd2026n56noend,hypodd,ohyp2026gbhp3n3z,2024-09-29T09:18:17.870000Z,13.9334,-89.746444,7.341,1.0562,MLc,0.223,202,6,0.0309,0.0348,
eslv2026hzoxxd74,ohdd2026xusgkrlp,hypodd,ohyp2026t4u5qcyh,2024-09-30T17:22:07.440000Z,13.886454,-89.578402,5.995,0.9436,MLc,0.173,219,9,0.4427,0.37,
eslv2026cmzqeq3s,ohdd2026iryjt5cp,hypodd,ohyp2026k6gk55iy,2024-10-01T05:33:34.200000Z,13.898881,-89.696761,8.888,0.8538,MLc,0.224,143,10,0.0344,0.0342,
eslv2026db4nnueg,ohdd2026jyopdwu6,hypodd,ohyp20267zq4gajj,2024-10-01T16:45:19.329999Z,13.875705,-89.765658,5.353,1.1006,MLc,0.265,179,7,0.0353,0.0359,
eslv2026fha7aeam,ohdd20265wdr7t37,hypodd,ohyp2026jz7cual7,2024-10-04T05:52:47.009999Z,13.883786,-89.366903,9.277,0.7226,MLc,0.11,286,9,0.2924,0.3796,
eslv2026oqzio7qy,ohdd2026i6wjkfh6,hypodd,ohyp20264altqfyf,2024-10-04T07:10:23.600000Z,13.879814,-89.363289,8.304,1.0538,MLc,0.11,301,8,0.2851,0.4242,
eslv2026ijuidwhp,ohdd2026vdz7g2nn,hypodd,ohyp2026a6f5w5k6,2024-10-05T20:55:33.159999Z,13.879492,-89.697616,8.231,0.2029,MLc,0.277,175,8,0.0378,0.0283,
eslv2026sydkxg2g,ohdd202647hf2ime,hypodd,ohyp2026lvfpiagd,2024-10-06T16:00:12.439999Z,13.87999,-89.773674,5.49,1.7905,MLc,0.158,114,17,0.0351,0.0237,
eslv2026hmydtito,ohdd20267c75ivhs,hypodd,ohyp20265cguxblh,2024-10-06T16:06:42.780000Z,13.879654,-89.772274,5.644,1.4398,MLc,0.183,113,10,0.0352,0.0227,
eslv20264xo32m22,ohdd2026eunh7n72,hypodd,ohyp2026e7f2pju2,2024-10-06T16:38:00.100000Z,13.857482,-89.701603,4.01,0.3593,MLc,0.12,179,6,0.0566,0.054,
eslv20264k74vfsc,ohdd2026xct6ly6p,hypodd,ohyp2026wapkgpma,2024-10-06T16:51:55.109999Z,13.880035,-89.773454,6.081,1.7001,MLc,0.198,195,11,0.0361,0.0243,
eslv20263paazupl,ohdd2026xioaarmb,hypodd,ohyp2026ja34bevi,2024-10-08T13:04:09.400000Z,13.868449,-89.739486,2.663,1.0211,MLc,0.152,203,7,0.0248,0.0388,
eslv2026qvk3zvgo,ohdd2026zlpnx4dj,hypodd,ohyp2026rg35obys,2024-10-08T13:05:39.450000Z,13.884991,-89.741398,7.097,1.0803,MLc,0.13,135,12,0.0266,0.0224,
eslv2026aoghxmno,ohdd2026icostuhw,hypodd,ohyp2026imitbton,2024-10-08T13:07:09.810000Z,13.889824,-89.739543,6.71,1.1328,MLc,0.169,126,10,0.0135,0.0244,
eslv2026kqpqqiy4,ohdd2026o24bdnez,hypodd,ohyp2026ysdfvg3a,2024-10-10T15:16:46.490000Z,13.936036,-89.72334,3.682,0.8238,MLc,0.24,268,6,0.0538,0.0564,
eslv20263tf3h4vs,ohdd2026x57wrqlt,hypodd,ohyp2026ctjeohy5,2024-10-11T19:58:16.640000Z,13.840135,-89.76359,4.012,1.231,MLc,0.103,205,7,0.0335,0.029,
eslv2026qxf3jpwa,ohdd2026b6wui57b,hypodd,ohyp20265mdwq32a,2024-10-13T19:51:03.379999Z,13.787979,-89.654427,6.253,1.3156,MLc,0.159,173,7,0.7131,0.4805,
eslv2026tccfts4v,ohdd202662xw62bz,hypodd,ohyp2026i4jmfl7y,2024-10-14T12:49:55.009999Z,13.884559,-89.420264,9.009,3.1933,MLc,0.098,220,17,0.4948,0.6797,
eslv2026tbldxm3n,ohdd20265pwc2fhp,hypodd,ohyp2026brk5r2kb,2024-10-14T13:58:19.289999Z,13.88682,-89.408561,10.481,1.8103,MLc,0.305,275,6,0.3044,0.4962,
eslv2026i32f4vgv,ohdd2026jzrvojej,hypodd,ohyp2026bgzuxjnw,2024-10-15T01:29:06.110000Z,13.753489,-89.660555,2.066,0.6329,MLc,0.284,128,7,1.6461,2.1854,
eslv20262pxje5ff,ohdd2026wytpis7q,hypodd,ohyp20266be2uxf5,2024-10-16T05:18:00.730000Z,13.870983,-89.440055,7.603,1.5784,MLc,0.167,200,19,0.1285,0.1465,
eslv2026qawigmhs,ohdd20264vglvswe,hypodd,ohyp2026djoxa2og,2024-10-16T13:34:09.189999Z,13.898211,-89.405436,10.637,3.7509,MLc,0.174,207,23,0.1874,0.4959,
eslv2026z4xoxcu2,ohdd2026f3zpqddv,hypodd,ohyp2026hpnvtis4,2024-10-16T13:49:56.039999Z,13.874309,-89.44397,6.417,1.4526,MLc,0.158,230,12,0.138,0.2073,
eslv2026izow6t6z,ohdd2026litlm5v6,hypodd,ohyp2026u5ed5c5m,2024-10-16T13:54:15.080000Z,13.844248,-89.423877,12.92,1.4027,MLc,0.379,225,9,0.4308,0.5294,
eslv2026d4wtb3yt,ohdd20263gie7ip3,hypodd,ohyp2026qtepiyjb,2024-10-16T14:56:14.800000Z,13.908956,-89.406087,6.716,1.6293,MLc,0.219,250,17,0.4773,1.1481,
eslv2026nmf6w6d6,ohdd2026vkn4vub3,hypodd,ohyp2026wsm4mcmw,2024-10-17T03:26:55.600000Z,13.890485,-89.414591,9.803,1.4228,MLc,0.201,229,17,0.3646,0.4774,
eslv20263yzv3nhs,ohdd2026vqwxxblj,hypodd,ohyp2026fx2uptb7,2024-10-17T03:29:01.229999Z,13.889693,-89.784302,10.434,1.2006,MLc,0.212,151,11,0.0521,0.0407,
eslv2026new73h5y,ohdd2026kt755pbk,hypodd,ohyp202627x4g7ei,2024-10-17T03:29:43.899999Z,13.895125,-89.745223,4.868,1.1764,MLc,0.176,188,8,0.026,0.0273,
eslv20267mdmxjs6,ohdd2026vr6u7b5k,hypodd,ohyp2026mzwr3wwm,2024-10-17T03:50:42.689999Z,13.876148,-89.389128,9.533,0.7672,MLc,0.232,269,8,0.5531,0.7143,
eslv2026tw4yubob,ohdd2026ri6i6xqw,hypodd,ohyp20267nuuuhkf,2024-10-17T07:10:00.720000Z,13.765599,-89.406405,11.358,0.8498,MLc,0.326,185,9,0.2374,0.531,
eslv2026acsavlmq,ohdd20267p3zixen,hypodd,ohyp2026tbwjdkyy,2024-10-17T07:14:02.710000Z,13.881115,-89.386523,9.334,1.3047,MLc,0.177,305,8,0.5087,0.6101,
eslv2026346z6mzr,ohdd2026eac6ioy2,hypodd,ohyp2026xsoi2an6,2024-10-17T07:34:55.070000Z,13.908323,-89.402482,4.693,0.762,MLc,0.281,267,9,0.5718,0.305,
eslv20267m54sdma,ohdd2026fsnb4usq,hypodd,ohyp2026a7yhywn2,2024-10-17T11:16:11.560000Z,13.896716,-89.768766,6.651,1.9401,MLc,0.396,287,9,0.0748,0.0566,
eslv2026hq5vzybl,ohdd2026w5nzgwpn,hypodd,ohyp2026yzctml26,2024-10-18T08:00:51.009999Z,13.90661,-89.398193,10.168,1.0036,MLc,0.158,268,14,0.4048,0.641,
eslv2026htnhlgpz,ohdd20265sw3frrn,hypodd,ohyp2026z74p7j4l,2024-10-18T08:41:40.810000Z,13.905188,-89.730273,7.924,0.6536,MLc,0.186,149,8,0.0191,0.0286,
eslv20265z2t3m6v,ohdd20263mhwyrml,hypodd,ohyp2026sim26yd3,2024-10-19T08:35:02.899999Z,13.908644,-89.402653,9.957,1.8424,MLc,0.132,246,17,0.3152,0.4179,
eslv2026rti7qsyi,ohdd2026u5w5qodc,hypodd,ohyp2026ayaxebe4,2024-10-21T09:10:04.070000Z,13.90769,-89.408634,10.771,2.6011,MLc,0.114,241,19,0.3686,0.6375,
eslv2026iho6rnup,ohdd2026tl2jub2c,hypodd,ohyp2026vxatrzuy,2024-10-22T08:59:17.199999Z,13.881235,-89.390747,10.295,1.0634,MLc,0.221,248,16,0.5772,1.0363,
eslv2026ouotjuzt,ohdd2026gzn6xzj4,hypodd,ohyp2026kg3aqlzg,2024-10-22T09:54:07.139999Z,13.905378,-89.41119,8.202,1.7608,MLc,0.166,237,18,0.3785,0.6024,
eslv2026lm3unwo2,ohdd2026ue5p2oqv,hypodd,ohyp20267xmiwnpt,2024-10-22T11:37:10.580000Z,13.840578,-89.641642,1.338,0.5318,MLc,0.408,160,6,3.2545,1.8198,
eslv2026atvpghnj,ohdd20264oxz3ru2,hypodd,ohyp2026shr4uytb,2024-10-22T21:42:27.600000Z,13.890398,-89.79043,8.128,2.5073,MLc,0.324,192,14,0.0585,0.077,
eslv2026m4ivuxci,ohdd202627dy2sxt,hypodd,ohyp2026jrdcfwrd,2024-10-22T21:44:21.219999Z,13.876889,-89.779769,4.73,2.17,MLc,0.058,199,13,0.0378,0.0317,
eslv20264zknqcdw,ohdd202633lvt3a5,hypodd,ohyp2026ilwdwj6d,2024-10-23T16:22:24.289999Z,13.882021,-89.381266,0.554,1.8742,MLc,0.276,290,6,0.4506,1.6811,
eslv2026uul2hgpu,ohdd2026psx2flfa,hypodd,ohyp2026dpx5d4r2,2024-10-24T15:54:49.119999Z,14.084887,-89.835938,6.303,2.5117,MLc,0.173,218,20,0.0376,0.0386,
eslv20267yuy4zgu,ohdd20266jyhswj4,hypodd,ohyp2026ynnmwkpr,2024-10-24T17:21:36.539999Z,14.085261,-89.843953,6.661,1.1026,MLc,0.089,204,7,0.0338,0.0157,
eslv2026d24apb6y,ohdd2026jc3ir7pd,hypodd,ohyp2026cdxuprm3,2024-10-25T03:39:29.920000Z,14.083915,-89.83916,6.592,2.4269,MLc,0.129,216,22,0.0252,0.0335,
eslv2026qv6uwur2,ohdd2026y6jxwiv7,hypodd,ohyp2026q2ugrckr,2024-10-25T15:38:40.390000Z,13.896441,-89.60835,0.472,1.2678,MLc,0.165,181,6,2.3276,4.7091,
eslv2026q2amndnn,ohdd2026m3so7rph,hypodd,ohyp2026iymojc2y,2024-10-26T07:26:41.130000Z,14.08252,-89.843343,6.071,1.0587,MLc,0.104,194,6,0.0378,0.0292,
eslv2026m5fro2w2,ohdd2026ovxtlhzi,hypodd,ohyp2026cg62gogb,2024-10-28T06:08:58.340000Z,13.873558,-89.775521,5.094,1.0442,MLc,0.272,164,6,0.0365,0.0255,
eslv2026a6yhlkce,ohdd2026a3sl24me,hypodd,ohyp2026ycmk3rbs,2024-10-28T06:09:33.060000Z,13.880921,-89.772257,5.652,1.0015,MLc,0.178,123,11,0.0355,0.0221,
eslv2026y2lzb3zj,ohdd20264x2rvlyx,hypodd,ohyp2026pnx35oul,2024-10-28T06:27:16.219999Z,13.915411,-89.800879,2.515,0.771,MLc,0.348,111,10,0.0184,0.0322,
eslv2026kd7xje7r,ohdd20266bevuw7g,hypodd,ohyp20266v237h4v,2024-10-28T07:19:01.919999Z,13.899268,-89.773161,9.56,0.349,MLc,0.257,203,10,0.0738,0.0648,
eslv2026ko7ymdd4,ohdd2026t4av3b2d,hypodd,ohyp2026bu76yyz7,2024-10-28T07:24:33.799999Z,13.882633,-89.736108,7.249,0.9916,MLc,0.129,147,16,0.0179,0.0215,
eslv2026ibw2tk4v,ohdd2026jxexlksu,hypodd,ohyp2026i322lsok,2024-10-28T21:38:44.560000Z,13.88882,-89.751383,5.285,1.2455,MLc,0.146,187,7,0.0259,0.0321,
eslv20264oyieeia,ohdd2026nxtd6ayj,hypodd,ohyp2026ztoi4qh6,2024-10-31T03:23:41.039999Z,13.906554,-89.743978,6.548,,,0.252,188,7,0.0351,0.055,
eslv2026jvxlrqfo,ohdd2026o2ko5yfm,hypodd,ohyp2026qzjefy4p,2024-10-31T03:23:46.119999Z,13.889808,-89.740804,6.815,1.053,MLc,0.113,104,19,0.0192,0.0248,
eslv2026s2uvclgn,ohdd20267flrljqo,hypodd,ohyp2026wjewp7m7,2024-10-31T03:27:21.320000Z,13.89042,-89.741268,7.079,1.2343,MLc,0.114,156,8,0.0203,0.0248,
eslv2026bvy6sxpy,ohdd2026pwbg723f,hypodd,ohyp2026v54rakpx,2024-10-31T06:11:34.340000Z,13.942867,-89.741064,3.45,0.896,MLc,0.047,266,8,0.0205,0.048,
eslv2026l4kfa2hd,ohdd2026arpbdesr,hypodd,ohyp2026sfa4pfdo,2024-10-31T10:36:42.469999Z,14.04816,-89.826042,8.729,1.4141,MLc,0.169,170,9,0.0346,0.027,
eslv2026cyzx5wrp,ohdd2026kwsshevz,hypodd,ohyp2026q5cujfwl,2024-10-31T13:12:21.429999Z,13.921048,-89.698625,3.742,1.2046,MLc,0.084,232,6,0.0343,0.0462,
eslv2026iwfv4z3h,ohdd2026wd3eoxug,hypodd,ohyp2026hessta5y,2024-10-31T17:59:20.960000Z,14.082819,-89.842692,6.35,1.8149,MLc,0.108,211,11,0.0238,0.0217,
eslv2026xi72wz7r,ohdd2026zvndejtx,hypodd,ohyp2026fsljfswk,2024-11-02T19:59:56.060000Z,13.830927,-89.700838,4.201,3.1187,MLc,0.061,150,8,0.0397,0.048,
